question_id;context_question;question_text;modelantwoord_deel1_prefix;modelantwoord_deel1_completion;modelantwoord_deel2_prefix;modelantwoord_deel2_completion;student_id;antwoord_deel1_prefix;antwoord_deel1_completion;antwoord_deel2_prefix;antwoord_deel2_completion;ai_score_deel1;ai_score_deel2;ai_score_total;ai_confidence;deel1_light_highlight;deel1_dark_highlight;deel2_light_highlight;deel2_dark_highlight;pt1_similar_right;pt1_similar_wrong;pt1_sim_response_1;pt1_sim_response_score_1;pt1_sim_response_2;pt1_sim_response_score_2;pt1_sim_response_3;pt1_sim_response_score_3;pt2_similar_right;pt2_similar_wrong;pt2_sim_response_1;pt2_sim_response_score_1;pt2_sim_response_2;pt2_sim_response_score_2;pt2_sim_response_3;pt2_sim_response_score_3;;;;;;;;;;;;
1;Op een dag komt een vissersboot uit Bassa een vissersboot uit Cubo tegen op volle zee. De visser uit Bassa vertelt dat er geen bananen op zijn eiland zijn, maar wel volop ananassen. De visser uit Cubo vertelt dat er geen ananassen op zijn eiland zijn, maar wel erg veel bananen. Ze komen op het idee om ananassen naar Cubo en bananen naar Bassa te exporteren. Door de export van bananen stijgt de welvaart op beide eilanden.;Leg uit dat de welvaart op beide eilanden stijgt door de export van bananen van Cubo naar Bassa.;De welvaart op Bassa stijgt, omdat;"
omdat de bewoners nu hun behoefte aan bananen kunnen vervullen.";De welvaart op Cubo stijgt, omdat;omdat de bewoners met de inkomsten uit de bananenexport meer goederen en diensten kunnen kopen en zo meer behoeften kunnen vervullen.;10;De welvaart op Bassa stijgt, omdat;"Bassa krijgen bananen van Cubo eiland want cubo heeft daar veel van en Bassa heeft bananen ook nodig

mensen hebben voedsel nodig om te overleven en sterk te blijven en dan krijgen ze voeldsel van een ander eiland en stijgt de welvaart want dan kunnen ze beter werken en beter leven met het voedsel dat ze krijgen van een ander eiland";De welvaart op Cubo stijgt, omdat;"Cubo krijgt vanb Bassa ananassen van bassa want die heeft cubo niet en dat hebben ze ook nodig voor voedsel 

mensen hebben voedsel nodig om te overleven en sterk te blijven en dan hebben ze geluk en krijgen voedsel die ze net nodig hebben van een ander land en dan geef cubo het ander land ook voedsel in ruil voor de ananassen en hebben beide eilanden wat ze nodig hebben";1;0;1;68;stijgt, voedsel, beter;Bassa, bananen, welvaart;mensen, land, niet;Cubo, voedsel, geluk, cubo;8;2;"ze nu van Cubo bananen krijgen en mensen willen graag bananen hebben en nu dat Bassa bananen heeft kunnen ze meer in hun behoeftes voorzien en dan stijgt de welvaart op Bassa.	";1;Bassa koopt de bananen in en verkopen het duurder door aan de mensen op hun eiland omdat ze daar een tekort aan bananen hebben en zo stijgt de welvaart op Bassa;1;Cubo geeft de bananen aan Bassa, dus Bassa heeft weer bananen op het eiland. door de export verdienen ze ook weer geld.;0;4;6;"ze nu van Bassa ananassen krijgen en mensen graag ananassen willen hebben en nu dat Cubo van Bassa ananassen krijgt kunnen ze meer in hun behoeftes gaan voorzien en daardoor stijgt de welvaart op Cubo.	";1;"er is veel vraag naar ananasen maar weinig aanbod dus als Bassa ze helpt kunnen ze voorzien in hun behoefte voor ananasen, ze exporteren bananen dus stijgt de welvaart in Cubo	";1;"Cubo exporteerd nu ananassen naar Bassa en de import van Cubo zijn de bananen van Bassa\r\nals de welvaart stijgt kunnen de inwoners goed in hun behoeftes voorzien en dat zorg voor dat goede welvaart	";0;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 1;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 2;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;1;Reden 1;jongeren zijn vaak net iets meer energiek dan oudere als een timmer bedrijf bijvoorbeeld mensen zoekt om een stijger te bouwen kunnen ze beter jongeren hebben die nog niet veel klachten hebben aan bijvoorbeeld rug of knieen en die nog veel kunnen tillen ouderen mensen zitten langer in het vak en zijn al vaker overbelast;Reden 2;een bedrijf krijgt zoveel geld in de week om mensen in te plannen iemand van 50+ krijgt meer betaald als iemand van 20+ daarom is het voor een bedrijf goedkoper om jongen mensen in te plannen als zij nou 5 mensen hebben van 20 of 2 mensen van 50 hebben hun altijd meer aan die 5 mensen dan als aan 2 mensen en zijn ze waarschijnlijk ook nog goedkoper uit voor meer mensen;1;1;2;90;oudere, ouderen, mensen;jongeren, energiek, beter;mensen, meer, betaald;goedkoper, jongen;8;2;"omdat jongeren meer aan kunnen met werk dan ouderen bij voor beeld als je zwaar moet tillen kunnen veel ouderen dat niet meer en jongeren wel	";1;"omdat jongeren vaak fitter zijn als oudere dus ook meer door werken	";1;"omdat jongeren meestal meer kunnen dan ouderen. ouderen kunnen door hun leeftijd trager werken.	";0;10;0;"jongeren zijn goedkoper voor bedrijven om aan te nemen omdat hun slaris veel lager is dan ouderen dus is het soms ookhandiger om een jonger iemand aan te nemen omdat het anders te veel geld kost	";1;"omdat jongeren goedkoper zijn en dat wilen bedrijven sneller	";1;"hoe jonger de persoon hoe minder ze moeten betalen	";1;;;;;;;;;;;;1
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 2;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 3;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;2;Reden 1;jongeren zijn beter met de techniek van nu dus bijv met computers zij snappen dingen eerder als ouderen ook omdat alles nog vers in de hersennen zit omdat ze net van de opleiding komen en ouderen zijn dan vaak al meer dingen vergeten;Reden 2;omdt jongeren er vaak nog langer kunnen blijven werken omdat ze nog jong zijn hebben ze nog veel jaren te gaan en ouderen die gaan eerder met pensioen dus zullen er dan minder lang werken;0;1;1;83;beter, opleiding, ouderen, meer, vergeten;jongeren, computers, hersennen;vaak, nog, ouderen, minder;jongeren, blijven, werken, jong;9;1;"jongeren pikken dingen sneller op dan ouderen voorbeeld met computers jongeren zijn er mee opgegroeit en ouderen niet	";1;"Jongeren hebben meer verstand van de tijd van tegenwoordig zoals computers enzo	";1;"Omdat jongeren sneller wat begrijpen dan ouderen mensen	";0;10;0;"en jongeren blijven meestal langer werken omdat hun nog lang niet met pensioen gaan	";1;jongeren kunnen langer werken dan oudere omdat de oudere al op leeftijd zijn en niet heel lang in dienst kunnen houden omdat ze al richting hun pensioen gaan;1;"jongeren kunne vaker werken dan ouderen en gaan minder snel met pensioen	";1;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 3;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 4;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;3;Reden 1;ze willen iemand die langer in dienst kan blijven. Bijvoorbeeld een ouder iemand moet met pensioen terwel ze met een wat jonger iemand nog wel meerdere jaren werk kunnen geven.;Reden 2;jongeren kunnen ook zwaarder werk verrichten. Bijvoorbeeld een ouderen kan zware dingen doen op zijn/ haar werk omdat hun lichaam daar niet meer tegen kunnen maar jongerenen mensen kunnen dat nog wel omdat hun nog fit genoeg zijn en zulke mensen hebben ze liever. ;1;1;2;76;iemand, pensioen;langer, blijven, jonger;zwaarder, lichaam, fit;jongeren, werk;10;0;"ouderen mensen kunnen over paar jaar met pensioen en dan moeten ze iemand anders regelen.	";1;"veel mensen zoeken toch jongeren die langer in dienst kunnen blijven omdat ze nog jong zijn dan een ouderen die binnenkort met pension kan gaan	";1;Omdat ouderen richting hun pensioen gaan en die een vaste baan willen en jongeren zijn flexibeler daar in;1;10;0;Jongeren kunnen vaak zwaarder en meer werk doen dan een oud iemand.;1;jongeren kunnen meestal ook zwaarder werk meer aan dan ouderen;1;"jongeren hebben in het algemeen meer potentie om harder te werken dan oudere mensen	";1;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 4;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 5;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;4;Reden 1;Omdat oudere mensen meestal meer te betalen hebben, huur, kinderen, auto etc. Dit zou ervoor kunnen zorgen dat een oudere persoon ook meer uitbetaald moet krijgen. Dit is natuurlijk niet goed voor de werkgever.;Reden 2;De tijd verandert. Jonge mensen hebben meestal net hun diploma gehaald. Vroeger was de keuze niet zo groot. Werkgevers krijgen een goede indruk wanneer je voor een goede opleidung hebt gekozen, dit geeft je alvast een fijn gevoel.;1;1;2;82;betalen, kinderen, werkgever, niet;oudere, meer, uitbetaald;tijd, verandert, vroeger, keuze, opleidung;Jonge, werkgevers, goede;8;2;"hoeven vaak niet zoveel betaalt als oudere mensen	";1;"Omdat ouderen vaak duurder zijn en omdat die minder lang mee gaan.	";1;"omdat het voor ouderen belangrijk is hoeveel ze verdienen en bij jongeren niet want die hebben geen vaste lasten	";0;7;3;"Jongeren hebben vaak een diploma wat echt vaker een vereistte is	";1;jongeren zijn iets fitter waardoor ze mischien de baan iets beter kunnen doen;1;"jongeren vinden vaak gelijk een baan die bij hun past	";0;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 5;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 6;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;5;Reden 1;Jongeren hebben een lager minimum loon dan een oudere maar doen toch allebei het zelfde werk en daarom hebben bedrijven liever een jongere zo hoeven te minder te betalen voor hetzelfde werk;Reden 2;Een jongere wil graag werken en geld verdienen en werkt dus heel vaak en een oudere is sneller moe en kan dus wat minder doen. En een jongere die groeit dan mee in het bedrijf en een oudere meestal niet echt.;1;1;2;79;minimum, loon;jongeren, liever, minder, betalen;oudere, sneller, moe;jongere, verdienen, groeit;10;0;jongeren zijn goedkoper dus de werkgever hoeft hun minder loon te geven dan ouderen;1;Omdat jongeren een lager minimum loon moeten hebben dan ouderen\r\nDus eigenlijk zijn jongeren goedkoper om te hebben in een bedrijf.;1;"Voor bedrijven is het goedkoper om jongeren aan te nemen omdat lonen van jongeren lager is dan van oudere	";1;8;2;"En jongeren zijn nog jong dus als ze gaan beginnen met werken moeten ze nog veel langere werken dan oudere personen en doordat geeft bedrijf voordelen	";1;"Jongeren zijn meestal wat meer gemotiveerd om te werken dan ouderen	";1;Jongeren hebben vaker meer geld nodig dan ouderen dus zoeken ze vaak een baan sneller;0;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 6;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 7;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;6;Reden 1;omdat ouderen echt op zoek gaan naar een vaste en goed betaalde baan en jongere zijn vaak op zoek naar een bijbaantje zoals pizzabezorger of iets en daar word je sneller aangenomen omdat je daar geen werkervaring enzo voor nodig hebt ;Reden 2;de meeste bedrijven zijn opzoek naar jongere omdat ze dan langer bij hun in dienst zijn bijvoorbeeld iemand van 56 jaar gaat al bijna met pensioen dus dan nemen ze liever iemand aan van 22 jaar die nog lang meegaat;0;1;1;73;ouderen, zoek, goed, sneller, omdat;jongere, pizzaberzorger;pensioen, liever, iemand;jongere, langer, dienst;5;5;ouderen willen meestal een vaste baan, jongeren een bijbaan;0;"veel jongeren zelf zoek werk en daarnaast kunnen de jongeren goed gebruikt worden voor klusjes vullen bijvoorbeeld zou je iemand ouds niet zo snel laten doen	";1;"Omdat jongeren meestal een bijbaan willen zoals werken in een winkel en daar word je sneller voor aangenomen in plaats voor een serieuze baan zoals bijvoorbeeld op het kantoor.	";0;10;0;"de bedrijven hebben liever iemand die jong is en nog lang kan blijven werken dan iemand die snel met pensioen gaat	";1;"Jongeren kunnen een langere tijd bij bedrijven blijven werken dan ouderen omdat ouderen bijvoorbeeld al bijna met pensioen gaan.	";1;bedrijven kunnen vaak langer door met jongeren dan met ouderen [die krijgen namelijk eerder pensioen;1;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 7;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 8;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;7;Reden 1;de baantjes waar ze mensen zoeken ben je meestal geen diploma voor nodig, dus dan gaan kinderen daar sneller heen dan ouderen met een diploma;Reden 2;als er baantjes zijn , zijn het vaak baantjes bij bvb de supermarkt, maar als je een gezin hebt om voor te zorgen is het geld wat je daar kan verdienen niet genoeg om voor je gezin te zorgen en alle lasten te betalen;0;0;0;85;meestal, diploma, nodig;kinderen, sneller, ouderen;verdienen, niet, genoeg;baantjes, supermarkt;5;5;"voor veel banen onder jongeren heb je geen diploma nog nodig of hoeft het niet full time	";0;voor jongeren is er meer keuze tussen werkgelegenheden en is er niet altijd een diploma nodig.;1;"jongeren zijn meer aan het leren en hebben ook vaker een diploma dan ouderen, want een bedrijf wilt vaak ook mensen aan nemen met een diploma	";0;7;3;"en omdat je in de supermarkten mensen nodig hebt die willen werken voor niet heel veel geld	";1;"hun zijn vaak beschikbaar om te werken, omdat ze bijvoorbeeld geen familie hebben waar ze thuis voor moeten zorgen	";1;"ze hebben vaak meer keuze dan oudere om ergens te gaan werken zoals, bezorger, supermarkt, via school stage een baan. oudere kunnen dat niet echt meer.	";0;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 8;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 9;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;8;Reden 1;"de doelgroep jongeren is makkelijker aan te nemen
omdat de invloed groot is net zoals als, als jongeren heel vroeg een abbonement nemen op een Bank. is het hoogst waarschijnlijk dat ze hun levenlang bij dezelfde Bank gerigisteerd blijven.
als een jongeren een baan zoekt en iets vindt is er een grote kans dat dat hun beroep wordt of langtijdige baan.";Reden 2;"Omdat jongeren graag welkom zijn in bedrijven.
bedrijven willen graag dat jongeren als advertentie of werknemer komen werken. want dat is voordelig en fijn voor een bedrijf om  jonge mensen te hebben werken.";0;0;0;80;doelgroep, baan, langtijdige, levenslang;jongeren, makklijker, Bank;advertentie, voordelig;jongeren, welkom;7;3;"omdat bedrijven meestal jongeren mensen aannemen omdat die langer mee kunnen	";1;"omdat jongeren voor een makkelijker baan gaan zoals vakkenvullen of in de bakker bijvoorbeeld	";0;"door dat jongeren veel meet doent zijn dan ouderen en veel meer aankunnen word er vaker gekozen voor jongeren	";1;5;5;"En omdat vele bedrijven graag jongeren personen aanneemt.	";1;"de bedrijven hebben het liefst jongeren op de werkvloer staan	";0;omdat de doelgroep van een bedrijf vaak jongeren is, dus ze daardoor ook vaker jongeren zoeken om in hun bedrijf te werken.;1;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 9;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 10;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;9;Reden 1;als je jong bent verdien je nog niet zo veel geld dus dan nemen ze eerder iemand aan die jong is en bijfvoorbeeld 5 euro per uur verdiend dan een wat ouder iemand die 15 euro in het uur verdiend. ;Reden 2;een contract. als je jong bent heb je meestal ook geen vast contract. en als je ouder bent wel.  stel voor er gebeurd wat dan zit je vast aan dat contract.;1;1;2;85;niet, veel, ouder, euro;jong, verdiend;geen, vast, ouder;contract, jong;10;0;"jongeren zijn veel goedkoper dan oudere iemand van 15 krijgt minimloon 3,50 euro en een oudere misschien wel 12 euro daar zit veeeel verschil in zoals je kan zien	";1;"Die zijn goedkoper dan ouderen bijvoorbeeld als je 16 jaar ben verdier je 5,20 euro per uur maar iemand die 32 jaar is verdient 11,34 euro per uur.	";1;Omdat de jongeren minder euro per uur verdienen dan ouderen dus ze liever minder betalen voor jongeren mensen dan meer voor ouderen.;1;9;1;"jongere hoeven niet altijd een vast contract te hebben	";1;"jongeren krijgen minder snel een vast contract en als je hun dan niet wilt kan je ze ook geen een langere contract geven	";1;"jongeren willen minder snel een vast contract	";0;;;;;;;;;;;;
2;Mike is positief gestemd over de arbeidsmarkt. Jongeren profiteren, volgens het CBS, meer van de stijging van de werkgelegenheid dan ouderen, omdat jongeren meestal sneller een baan vinden dan ouderen.;Noem twee redenen waarom jongeren meestal sneller een baan vinden dan ouderen.;Reden 10;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;Reden 11;jongeren zijn voordeliger in salaris dan ouderen, aantrekkelijker vanwege hun actuelere kennis,  flexibeler inzetbaar dan ouderen, etc.;10;Reden 1;jongeren kunnen makelijker vinden en hebben daarom meer mogelijkheden veel ouderen weten niet goed hoe het intertnet werkt dus hebben ze de krant waardoor ze veel minder mogelijkheden hebben dan de jongeren op het internet ;Reden 2;bedrijfen willen vaak iemand aanemen waar ze langer mee in zee kunnen met ouderen is dat niet vaak mogelijk soms zijn ze over een paar jaar al met pensoen en is het niet aantrekkelijk voor een bedrijf om ze nog aan te nemen omdat er weinig toekomst in zit;1;1;2;75;internet, ouderen, niet, intertnet, werkt;jongeren, mogelijkheden, makkelijker;ouderen, niet, aantrekkelijk, weinig;vaak, langer, zee, toekomst;9;1;"ouderen zoeken vaak niet via internet, maar jongeren wel.	";1;"jongeren pikken dingen sneller op dan ouderen voorbeeld met computers jongeren zijn er mee opgegroeit en ouderen niet	";1;"jongeren kunnen beter netwerken	";0;10;0;bedrijven zijn meestal niet geintreseerd in ouderen bijvoorbeeld om dat ze willen verjongeren;1;"ouderen worden niet aangenomen omdat hun bijna al in de aow gaan dan willen bedrijfen iemand waarmee ze langer kunnen door gaan	";1;"Sommige ouderen kunnen geen werk zoeken omdat ze te oud zijn voor een paar bedrijven	";1;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;1;Stap 1;Omdat wij zelf vanilie produceren hoeven wij dit niet meer of veel minder te importeren. Doordat er dus minder vraag naar natuurlijke vanilie is hoeft er niet meer of veel minder natuurlijke vanilie geproduceerd worden daardoor hoeven mensen daar niet meer te werken of hebben geen werk meer over. ;Stap 2;Ook de mensen die exporterden raken daardoor hun baan kwijt. Zij zijn afhankelijk van dat kleine stukje export. Als wij onze eigen vanilie produceren hoeven hun dit niet meer te doen. Ze zullen daar dus geen mensen meer zoeken en de mensen die hier geld mee verdienden verdienen nu dus niks meer. (monocultuur) ;1;1;2;87;importeren, natuurlijke, geproduceerd;vanille, minder, vraag;exporterden, export, geen, niks;vanille, produceren, baan, kwijt;10;0;als er minder vraag naar natuurlijke vanille is, hoeven ze ook niet meer zo veel te produceren;1;"als wij meer kunstmatige vanille produceren, verkopen hun minder vanille. wat betekent dat er minder geproduceert hoeft te worden. wat betekent dat er minder mensen hoeven te werken.	";1;Als er minder vraag is naar natuurlijke vanille wordt het ook minder gemaakt. Hierdoor is er minder vraag naar arbeid in die sector;1;9;1;"doordat wij minder importeren kunnen de mensen daar niet meer betaald worden en zo verliezen zij hun banen	";1;en als niemand natuurlijke vanilie gaat kopen gaan hun minder produceren en dat leidt tot minder exporteren en worden mensen werkloos;1;omdat wij hier meer werknemers hebben waardoor wij daar niks meer exporteren waardoor daar minder werk is.;0;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;2;Stap 1;omdat nederland het goedkoper kan exporteren omdat ze in meerdere producten kunnen handelen en madagasker hebben niet veel om te exporteren waardoor ze het ook duurder maken om het in te kopen dan nederland want die kunnen het goedkoper maken ;Stap 2;en dus gaat nederland de inkoop van vanille verlagen en gaan meer landen de vanille bij nederland kopen dus maakt nederland meerwinst en bij madagasker gaan minder landen vanille inkopen en maken ze dus ook minder winst en daalt de werkgelegen heid;1;1;2;74;madagasker, producten, niet, nederland;goedkoper, exporteren;madagasker, verlagen;vanille, minder, werkgelegen, daalt;6;4;"omdat nederland kan het voor goedkoper verkopen of voor goedkopen exporteren	";0;"omdat ze in nederland goedkoper kunnen exporteren	";1;"landen importeren het dan vanuit nederland omdat het hier lekkerder of goedkoper is.	";1;7;3;"de economie daalt doordatr nederland het niet meer koopt en als andere landen ook kunstmatige vanille willen dan kan nederland dat aan hunverkopen en dan maken ze geen geld meer	";0;"nederland inporteert de vanille nu veel minder omdat nederland nu zelfkunstmatige vanile zelfmaakt en daardoor hoeft nederland niet meer tot weinig nog te inporteren van madagaskar en hoeft madegaskar ook minder te maken en daardoor minder werkgelegenehid	";1;"dus in nederland komen meer mensen aan een baan om die vanille te produceren en in madagskar komen minder mensen aan het werk omdat we in nederland ook vanille hebben	";1;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;3;Stap 1;nederland begint met vanille maken en andere landen zien dat als nederland vanille goedkoper kan verkopen gaan heel veel andere landen er geintreseerd in zijn en dat betekent dat nederland dan heel veel vanille kan gaan handelen ;Stap 2;als landen van nederland vanille imoprteren betekent het niet iets goeds voor madagaskar want dan kan madagaskar niet veel winst in imoprt/export meer maken. dit betekent ook dat de werkgelegenheid daalt omdat er veel mensen aan vanille werken in madagaskar en als de handel omlaag gaat word het moeilijk om die mensen hun loon te betalen dus de werkgelegenheid daalt.;1;1;2;94;nederland, handelen;vanille, goedkoper, verkopen;werkgelegenheid, niet, omlaag;vanille, madagaskar, daalt;8;2;de vanille kan goedkoper zijn in nederland en dan halen andere landen hun vanillie uit nederland;1;de vanille die in nederland word gemaakt zal goedkoper zijn en daar door gaan mensen vanille kopen in nederland;1;de vanille aan meerdere landen verkopen dan alleen nederland.;0;10;0;"dan hoeven ze niet meer vanille naar nederland te importeren en daardoor daalt de werkgelegenheid in madagaskar	";1;wat ervoor zorgt dat minder landen bij madagascar vanille willen halen waardoor madagascar de salarissen niet meer kan betalen.;1;"dus dan gaan landen het bij nederland kopen en daalt de vraag van vanile uit madagaskar dus zo onstaat er minder/daling van de werkgelegenheid in madagaskar	";1;;;;;;;;;;;;
3;De productie van kunstmatige vanille is goed voor de Nederlandse werkgelegenheid, maar slecht voor de werkgelegenheid in de vanilleproductie in Madagaskar.;Leg in twee stappen uit dat de verkoop van kunstmatige vanille door de Nederlandse fabriek kan zorgen voor een daling van de werkgelegenheid in de vanilleproductie op Madagaskar.;Stap 1;De vraag naar natuurlijke vanille uit Madagaskar neemt af.;Stap 2;De vanilleproductie in Madagaskar neemt af (waardoor er minder werknemers nodig zijn).;4;Stap 1;want dan wilt bijna niemand het meer uit madagasker want daar is het nog natuurlijk en mensen horen dat er kunstmatige word gemaakt en die willen ze liever heben want iedereen zegt dat die lekerder is dan de natuurlijke;Stap 2;dus komt iedereen het hier halen inplaats van uit madagasker en dan daalt de werkgelegen heid in madagasker omdat ze toch nog wienig natuurlijke vanille hoeven temaken dat betekent dus ook dat er minder mensen hoeven te komen werke want hoe meer werkers in dienst heo meer dat gaat koste;0;1;1;78;lekker, natuurlijk;niemand, madagasker, natuurlijke;werkgelegen, werkers;madagasker, minder, daalt, vanille;9;1;"omdat madagskar minder verkoopt want iedereen wilt de kunstmatige	";1;"als er meer vraag is naar kunstmatige vanille is er minder vraag naar die van madagaskar.	";1;want het is nep miet echt;0;9;1;"daardoor is er minder werk nodig op de madagaskar en verliesen mensen hun werk	";1;dus hebben de mensen in madagaskar minder werk te doen of mischien wel geen werk;1;daardoor komen minder mensen het in madagasker en stijgt de werkgelegenheid daar;0;;;;;;;;;;;;
